,Data_Completeness_Score_Name,People_Positive_New_Cases_Count,People_Positive_Cases_Count,People_Negative_New_Count,People_Negative_Cases_Count,People_Test_Results_New_Count,People_Pending_Cases_Count,Total_Tested_Positive_per_100k,New_Cases_per_100k_Prevalence,People_Positive_Negative_Test_Results_Count,People_Hospitalized_New_Count,People_Hospitalized_Currently_Count,People_Hospitalized_Cumulative_Count,Hospitalizations_per_100k_Incidence,People_In_Intensive_Care_Currently_Count,People_In_Intensive_Care_Cumulative_Count,People_Intubated_Currently_Count,People_Intubated_Cumulative_Count,People_Death_New_Count,People_Death_Count,Deaths_per_100k,Death_Rate_Prevalence,Death_Rate_Incidence,People_Recovered_Count,Recovery_Rate,Report_Date,Reported_Date_Time,Day,Month,Province_State_Code,Pop
4188,B,231,6489.0,2006,55127.0,2237,,124.54655380894799,4.433696090286175,61616,0,,1110.0,,,,,,11,267.0,5.124661714746359,4.761904761904762,4.11465557096625,3622.0,55.81753737093543,5/2/2020,2020-05-02 15:45:00,123.0,5.0,SC,5210100.0
4189,C,63,2588.0,665,15503.0,728,,286.5916522983255,6.976535585314725,18091,8,71.0,187.0,7.86244486598961,,,,,0,21.0,2.325511861771575,0.0,0.8114374034003091,1759.0,67.96754250386398,5/2/2020,2020-05-01 18:00:00,122.0,5.0,SD,903027.0
4190,B,770,12661.0,9374,183615.0,10144,,183.5571316316737,11.163335546669991,196276,12,474.0,1125.0,6.871975388469579,,,,,5,209.0,3.030048219810426,0.6493506493506493,1.6507384882710685,5718.0,45.16230945422952,5/2/2020,2020-05-02 15:00:00,123.0,5.0,TN,6897580.0
4191,B,1293,30522.0,27580,350126.0,28873,,103.56164941317779,4.387170326034955,380648,0,1725.0,,5.8529534512067265,,,,,31,847.0,2.873884969954839,2.3975251353441607,2.775047506716467,14891.0,48.78775964877793,5/2/2020,2020-05-02 12:45:00,123.0,5.0,TX,29472300.0
4192,C,153,4981.0,5093,112823.0,5246,,151.7616662401131,4.661621147307229,117804,15,,418.0,,,,,,3,49.0,1.4929374916212692,1.9607843137254901,0.9837382051796828,2185.0,43.8666934350532,5/2/2020,2020-05-02 00:00:00,123.0,5.0,UT,3282120.0
4193,B,830,17731.0,-5174,84365.0,-4344,458.0,205.54797529853784,9.621838559460064,102096,84,1426.0,3738.0,16.53101419974705,375.0,,202.0,,35,616.0,7.14102717184024,4.216867469879518,3.4741413343861036,2312.0,13.039309683604985,5/2/2020,2020-05-02 00:00:00,123.0,5.0,VA,8626210.0
4194,C,0,66.0,111,922.0,111,54.0,,0.0,988,0,,,,,,,,0,4.0,,0.0,6.0606060606060606,51.0,77.27272727272727,5/2/2020,2020-05-01 19:59:00,122.0,5.0,VI,104425.0
4195,C,11,896.0,302,15232.0,313,,142.6613020072891,1.7514222344644867,16128,0,11.0,,1.7514222344644867,,,,,1,51.0,8.120230359789893,9.090909090909092,5.691964285714286,,,5/2/2020,2020-05-02 00:00:00,123.0,5.0,VT,628061.0
4196,B,149,16802.0,2170,195619.0,2319,,215.4903746264637,1.9109668979492376,212421,0,428.0,,5.489220351156199,117.0,,,,10,824.0,10.568031704095112,6.7114093959731544,4.904178074038805,,,5/2/2020,2020-05-02 00:00:00,123.0,5.0,WA,7797100.0
4197,A+,370,8920.0,3004,75570.0,3374,231.0,152.43303285341992,6.322894860511814,84490,47,582.0,1591.0,9.945742726534798,118.0,400.0,,,7,334.0,5.707694279489042,1.891891891891892,3.7443946188340806,3698.0,41.45739910313901,5/2/2020,2020-05-02 16:00:00,123.0,5.0,WI,5851750.0
4198,C,33,1169.0,2269,47977.0,2302,,65.74544309279162,1.855944929052287,49146,0,76.0,,4.274297412362842,29.0,,15.0,,2,48.0,2.69955626043969,6.0606060606060606,4.1060735671514115,572.0,48.93071000855432,5/2/2020,2020-05-02 10:00:00,123.0,5.0,WV,1778070.0
4199,C,7,566.0,327,9463.0,334,,99.81923195626295,1.2345134694237467,10029,2,13.0,58.0,2.2926678717869584,,,,,0,7.0,1.2345134694237467,0.0,1.2367491166077738,387.0,68.37455830388693,5/2/2020,2020-05-01 15:49:00,122.0,5.0,WY,567025.0
4200,C,9,364.0,1197,19961.0,1206,,49.59114552821382,1.2261546971261659,20325,0,25.0,,3.4059852697949053,,,,,0,9.0,1.2261546971261659,0.0,2.4725274725274726,254.0,69.78021978021978,5/1/2020,2020-05-01 14:00:00,122.0,5.0,AK,734002.0
4201,B,139,7158.0,4598,84775.0,4737,,145.8250995188057,2.831753120021513,91933,30,,1008.0,,,335.0,,195.0,10,279.0,5.683878564647498,7.194244604316546,3.8977367979882644,,,5/1/2020,2020-05-01 00:00:00,122.0,5.0,AL,4908620.0
4202,B,66,3321.0,1231,46355.0,1297,,109.27936821322804,2.1717670286278383,49676,12,95.0,414.0,3.126028298782494,,,23.0,85.0,3,64.0,2.1059559065482065,4.545454545454546,1.9271303824149353,1973.0,59.409816320385424,5/1/2020,2020-05-01 14:50:00,122.0,5.0,AR,3039000.0
4203,F,0,0.0,54,57.0,54,,,0.0,57,0,,,,,,,,0,0.0,,0.0,0.0,,0.0,5/1/2020,2020-05-01 00:00:00,122.0,5.0,AS,55183.0
4204,A+,314,7962.0,2779,66917.0,3093,,107.90825765163332,4.255613275887072,74879,49,709.0,1986.0,9.609012142050744,311.0,,187.0,,10,330.0,4.4724598122380055,3.1847133757961785,4.1446872645064055,1528.0,19.191158000502387,5/1/2020,2020-05-01 00:00:00,122.0,5.0,AZ,7378490.0
4205,B,1525,50442.0,28123,604543.0,29648,,126.30234741784038,3.818466353677621,654985,0,4706.0,,11.783411580594679,1434.0,,,,91,2073.0,5.190610328638498,5.967213114754098,4.109670512668015,,,5/1/2020,2020-04-30 00:00:00,121.0,4.0,CA,39937500.0
4206,B,526,15284.0,805,57106.0,1331,,261.4647431456172,8.998328637437496,72390,76,959.0,2697.0,16.405698029092317,,,,,11,777.0,13.292207892184285,2.091254752851711,5.083747710023554,2486.0,16.265375556137137,5/1/2020,2020-04-29 00:00:00,120.0,4.0,CO,5845530.0
4207,B,1064,28764.0,2060,71493.0,3124,,807.2790956139071,29.861804955263423,100257,7758,1592.0,7758.0,44.68044500825129,,,,,82,2339.0,65.6454528104898,7.7067669172932325,8.131692393269365,4346.0,15.109164233069114,5/1/2020,2020-05-01 12:00:00,122.0,5.0,CT,3563080.0
4208,B,335,4658.0,721,16477.0,1056,,646.327740059138,46.48342484323985,21135,0,,,,,,,,7,231.0,32.05274966802509,2.0895522388059704,4.959209961356806,666.0,14.297981966509232,5/1/2020,2020-04-30 00:00:00,121.0,4.0,DC,720687.0
4209,B,184,4918.0,581,17667.0,765,,500.35863444213265,18.72020917798951,22585,0,281.0,,28.58901510334268,,,,,12,222.0,22.586339334313433,6.521739130434782,4.5140300935339575,1403.0,28.527856852379013,5/1/2020,2020-05-01 13:15:00,122.0,5.0,DE,982895.0
4210,C,1038,34728.0,19256,367971.0,20294,,157.90478788705497,4.71968353567044,402699,0,,5795.0,,,,,,24,1314.0,5.9746282908198065,2.312138728323699,3.783690393918452,,,5/1/2020,2020-05-01 14:32:00,122.0,5.0,FL,21993000.0
4211,A,1115,27270.0,18208,141097.0,19323,,254.0028501969989,10.385521744395078,168367,113,,5269.0,,,1215.0,,,34,1154.0,10.748782146216968,3.0493273542600896,4.2317565089842315,,,5/1/2020,2020-05-01 14:25:00,122.0,5.0,GA,10736100.0
4212,F,0,146.0,897,2859.0,897,,,0.0,3005,0,,,,,,,,0,5.0,,0.0,3.4246575342465753,131.0,89.72602739726028,5/1/2020,2020-05-01 08:15:00,122.0,5.0,GU,168775.0
4213,B,5,618.0,449,30476.0,454,,43.7463279275708,0.3539346919706376,31094,1,,70.0,,,,,,0,16.0,1.1325910143060403,0.0,2.5889967637540456,526.0,85.11326860841424,5/1/2020,2020-04-30 00:00:00,121.0,4.0,HI,1412690.0
4214,A,739,7884.0,2186,37708.0,2925,,247.93622340676447,23.240089941349435,45592,0,345.0,,10.849568375866786,121.0,,91.0,,8,170.0,5.346164127238707,1.0825439783491204,2.1562658548959917,2899.0,36.77067478437341,5/1/2020,2020-04-30 12:00:00,121.0,4.0,IA,3179850.0
4215,C,31,2015.0,348,27210.0,379,,110.3408244622596,1.6975511455732248,29225,3,32.0,178.0,1.7523108599465547,,75.0,,,3,63.0,3.4498620055197793,9.67741935483871,3.1265508684863526,1175.0,58.31265508684863,5/1/2020,2020-04-30 19:00:00,121.0,4.0,ID,1826160.0
4216,A,3137,56055.0,11684,228633.0,14821,,442.78300433659564,24.77941815366873,284688,0,4900.0,,38.70549855051858,1263.0,,777.0,,102,2457.0,19.40804284461717,3.2515141855275744,4.383195076264383,,,5/1/2020,2020-05-01 00:00:00,122.0,5.0,IL,12659700.0
4217,A+,795,18630.0,3846,81009.0,4641,,276.19026440436744,11.78589695123307,99639,0,1431.0,,21.21461451221953,514.0,,257.0,,61,1175.0,17.419407443646364,7.672955974842767,6.30703166935051,,,5/1/2020,2020-04-30 23:59:00,121.0,4.0,IN,6745350.0
4218,A,211,4449.0,1197,28585.0,1408,,152.8676864717767,7.24996220398851,33034,11,,534.0,,,206.0,,96.0,1,130.0,4.466801357907613,0.47393364928909953,2.9220049449314454,280.0,6.293549112160036,5/1/2020,2020-05-01 10:00:00,122.0,5.0,KS,2910360.0
4219,A,169,4708.0,2342,51904.0,2511,,104.6294300274019,3.7558142894288276,56612,16,330.0,1375.0,7.333838553322562,178.0,642.0,,,5,240.0,5.333700766052773,2.9585798816568047,5.097706032285472,1675.0,35.57774001699235,5/1/2020,2020-04-30 17:00:00,121.0,4.0,KY,4499690.0
4220,B,710,28711.0,6232,139540.0,6942,,618.081538282693,15.284660659005679,168251,0,1607.0,,34.59499954791849,,,230.0,,65,1927.0,41.48386069000556,9.15492957746479,6.711713280624151,17303.0,60.26610010100658,5/1/2020,2020-05-01 13:00:00,122.0,5.0,LA,4645180.0
4221,A,2106,64311.0,11883,225325.0,13989,,921.8100507410487,30.186623856893043,289636,227,3716.0,6169.0,53.263767451193985,947.0,,,,154,3716.0,53.263767451193985,7.31244064577398,5.778171696910326,,,5/1/2020,2020-05-01 12:00:00,122.0,5.0,MA,6976600.0
4222,A,1730,23472.0,4894,97511.0,6624,,385.8546272307632,28.439353489656625,120983,159,1668.0,4718.0,27.42013966517182,568.0,,,,50,1276.0,20.97607806520338,2.8901734104046244,5.43626448534424,1517.0,6.463019768234492,5/1/2020,2020-05-01 10:00:00,122.0,5.0,MD,6083120.0
4223,B,28,1123.0,0,19546.0,28,,83.44541124543949,2.0805623462798803,20669,7,37.0,177.0,2.749314529012699,17.0,,9.0,,2,55.0,4.086818894478336,7.142857142857142,4.897595725734639,657.0,58.5040071237756,5/1/2020,2020-05-01 11:45:00,122.0,5.0,ME,1345790.0
4224,A+,735,48240.0,9863,178807.0,10598,,480.238924838228,7.317073170731707,227047,0,2319.0,,23.086112493778,966.0,,760.0,,86,4520.0,44.99751119960179,11.700680272108844,9.369817578772803,8342.0,17.292703150912107,5/1/2020,2020-05-01 11:00:00,122.0,5.0,MI,10045000.0
4225,A,620,8736.0,3865,77214.0,4485,,153.24514486893645,10.875914585478549,85950,52,369.0,1096.0,6.472923358131588,118.0,380.0,,,28,371.0,6.508006953568616,4.516129032258064,4.246794871794872,1911.0,21.875,5/1/2020,2020-04-30 17:00:00,121.0,4.0,MN,5700670.0
4226,A,273,7835.0,1465,74590.0,1738,,127.00043927401458,4.425158892381108,82425,0,883.0,,14.312876564001899,,,137.0,,8,337.0,5.462558779239683,2.93040293040293,4.301212507977026,,,5/1/2020,2020-05-01 15:00:00,122.0,5.0,MO,6169270.0
4227,D,0,14.0,164,749.0,164,,,0.0,763,0,,,,,,,,0,2.0,,0.0,14.285714285714285,12.0,85.71428571428571,5/1/2020,2020-05-01 06:27:00,122.0,5.0,MP,57580.0
4228,B,397,7212.0,4811,64336.0,5208,,241.26372413239395,13.28087887972274,71548,51,651.0,1226.0,21.7779651151121,160.0,,75.0,,20,281.0,9.400319811592167,5.037783375314862,3.8962839711591792,3413.0,47.32390460343871,5/1/2020,2020-04-30 00:00:00,121.0,4.0,MS,2989260.0
4229,C,0,453.0,289,13750.0,289,,41.68353638337811,0.0,14203,0,5.0,61.0,0.4600831830394936,,,,,0,16.0,1.4722661857263792,0.0,3.532008830022075,397.0,87.63796909492274,5/1/2020,2020-04-30 00:00:00,121.0,4.0,MT,1086760.0
4230,B,414,10923.0,5382,122909.0,5796,,102.93161450824074,3.901280637774574,133832,0,547.0,,5.154590601117613,,,,,21,399.0,3.759929890029118,5.072463768115942,3.6528426256522932,,,5/1/2020,2020-05-01 11:00:00,122.0,5.0,NC,10611900.0
4231,C,40,1107.0,2025,28418.0,2065,,145.32841991117505,5.251252751984645,29525,1,27.0,86.0,3.544595607589635,,,,,4,23.0,3.019470332391171,10.0,2.077687443541102,482.0,43.54110207768744,5/1/2020,2020-05-01 13:00:00,122.0,5.0,ND,761723.0
4232,D,497,4281.0,1567,23104.0,2064,,219.24950193847081,25.453632904326092,27385,0,,,,,,,,2,70.0,3.585018718919168,0.4024144869215292,1.6351319785096938,,,5/1/2020,2020-04-30 19:45:00,121.0,4.0,NE,1952570.0
4233,C,92,2146.0,36,19903.0,128,302.0,156.49954421148587,6.709206927985416,22049,3,112.0,262.0,8.167730173199637,,,,,6,72.0,5.250683682771195,6.521739130434782,3.3550792171481825,980.0,45.666356011183595,5/1/2020,2020-04-30 09:00:00,121.0,4.0,NH,1371250.0
4234,A+,2538,121190.0,6089,135355.0,8627,583.0,1356.1131396050162,28.400158002455083,256545,0,5972.0,,66.82653411767603,1724.0,,1286.0,,310,7538.0,84.35003586387171,12.214342001576044,6.21998514728938,15642.0,12.907005528508952,5/1/2020,2020-05-01 13:00:00,122.0,5.0,NJ,8936570.0
4235,C,198,3411.0,2586,64458.0,2784,,162.68887362637363,9.44368131868132,67869,0,172.0,536.0,8.203601953601954,,,,,11,123.0,5.866529304029304,5.555555555555555,3.6059806508355323,760.0,22.280856053943126,5/1/2020,2020-05-01 10:55:00,122.0,5.0,NM,2096640.0
4236,D,229,5227.0,1380,38368.0,1609,,166.48299497397807,7.2937834032984465,43595,0,,,,,,,,8,277.0,8.822611365561876,3.4934497816593884,5.299406925578726,182.0,3.48192079586761,5/1/2020,2020-05-01 10:00:00,122.0,5.0,NV,3139660.0
4237,B,3942,308314.0,22860,619124.0,26802,,1585.9365757053572,20.27725624340938,927438,824,10993.0,78224.0,56.54689951390139,3640.0,,,,289,18610.0,95.72799053522286,7.331303906646372,6.036054152584703,56187.0,18.22395350194931,5/1/2020,2020-05-01 00:00:00,122.0,5.0,NY,19440500.0
4238,B,716,18743.0,5900,121763.0,6616,,159.54612392212942,6.094810047924274,140506,101,,3634.0,,,1056.0,,,27,1002.0,8.529329145279501,3.7709497206703912,5.3459958384463535,,,5/1/2020,2020-05-01 14:00:00,122.0,5.0,OH,11747700.0
4239,A,130,3748.0,0,59804.0,130,,94.77043202977632,3.287128112025326,63552,12,255.0,715.0,6.447828219741985,113.0,,,,8,230.0,5.815688198198654,6.153846153846154,6.136606189967983,2467.0,65.82177161152615,5/1/2020,2020-05-01 00:00:00,122.0,5.0,OK,3954820.0
4240,A,69,2579.0,2075,55597.0,2144,,59.96154463170964,1.6042445054625687,58176,13,208.0,591.0,4.835983436756729,49.0,,23.0,,1,104.0,2.4179917183783646,1.4492753623188406,4.032570763861962,,,5/1/2020,2020-05-01 11:00:00,122.0,5.0,OR,4301090.0
4241,B,1208,46971.0,4875,180477.0,6083,,366.3627358453775,9.422115452113346,227448,0,2683.0,,20.92676801160605,,,590.0,,62,2354.0,18.36064550850564,5.132450331125828,5.01160290391944,,,5/1/2020,2020-05-01 15:30:00,122.0,5.0,PA,12820900.0
4242,D,36,1575.0,0,9313.0,36,,51.94316922589837,1.1872724394491057,10888,0,200.0,,6.595957996939476,,,,,0,92.0,3.0341406785921587,0.0,5.841269841269842,,,5/1/2020,2020-05-01 06:00:00,122.0,5.0,PR,3032160.0
4243,A+,317,9333.0,2228,52328.0,2545,,883.6729283441904,30.01439175882442,61661,41,352.0,937.0,33.32828359339494,76.0,,51.0,,13,279.0,26.416452052719286,4.100946372239748,2.9893924783027965,485.0,5.1966141647916,5/1/2020,2020-05-01 03:00:00,122.0,5.0,RI,1056160.0
4244,B,163,6258.0,2704,53121.0,2867,,120.11285771866183,3.1285387996391623,59379,110,,1110.0,,,,,,12,256.0,4.913533329494635,7.361963190184049,4.090763822307446,3622.0,57.87791626717801,5/1/2020,2020-05-01 16:00:00,122.0,5.0,SC,5210100.0
4245,C,76,2525.0,259,14838.0,335,,279.6151167130108,8.416138166411415,17363,6,69.0,179.0,7.640967545820889,,,,,4,21.0,2.325511861771575,5.263157894736842,0.8316831683168318,1686.0,66.77227722772278,5/1/2020,2020-05-01 11:28:00,122.0,5.0,SD,903027.0
4246,B,1156,11891.0,7350,174241.0,8506,,172.39379608500371,16.759501158377287,186132,68,529.0,1113.0,7.669356498946008,,,,,5,204.0,2.9575590279489328,0.43252595155709345,1.7155832141956102,5546.0,46.6403162055336,5/1/2020,2020-05-01 15:00:00,122.0,5.0,TN,6897580.0
4247,B,1142,29229.0,20333,322546.0,21475,,99.17447908714284,3.8748248355235257,351775,0,1778.0,,6.032783325359745,,,,,34,816.0,2.7687014586577905,2.9772329246935203,2.7917479215847276,14122.0,48.315029593896476,5/1/2020,2020-05-01 13:00:00,122.0,5.0,TX,29472300.0
4248,C,156,4828.0,3901,107730.0,4057,,147.10004509280586,4.753025483528939,112558,13,,403.0,,,,,,0,46.0,1.4015331553995587,0.0,0.9527754763877383,2062.0,42.70919635459818,5/1/2020,2020-05-01 15:00:00,122.0,5.0,UT,3282120.0
4249,B,1055,16901.0,13876,89539.0,14931,468.0,195.92613673907778,12.230168289434177,106440,0,1431.0,3654.0,16.588977082635363,366.0,,193.0,,29,581.0,6.735286991622045,2.748815165876777,3.4376664102715817,2196.0,12.993314005088457,5/1/2020,2020-04-30 17:00:00,121.0,4.0,VA,8626210.0
4250,C,0,66.0,4,811.0,4,68.0,,0.0,877,0,,,,,,,,0,4.0,,0.0,6.0606060606060606,51.0,77.27272727272727,5/1/2020,2020-04-30 20:37:00,121.0,4.0,VI,104425.0
4251,C,6,885.0,573,14930.0,579,,140.9098797728246,0.955321218798811,15815,0,19.0,,3.025183859529568,,,,,1,50.0,7.961010156656758,16.666666666666664,5.649717514124294,,,5/1/2020,2020-05-01 00:00:00,122.0,5.0,VT,628061.0
4252,B,344,16653.0,4448,193449.0,4792,,213.57940772851444,4.4118967308358235,210102,0,470.0,,6.027882161316387,120.0,,,,13,814.0,10.43977889215221,3.77906976744186,4.888008166696691,,,5/1/2020,2020-05-01 00:00:00,122.0,5.0,WA,7797100.0
4253,A+,498,8550.0,3172,72566.0,3670,218.0,146.1101379929081,8.510274704148332,81116,32,560.0,1544.0,9.56978681590977,127.0,391.0,,,11,327.0,5.58807194429017,2.208835341365462,3.8245614035087723,3352.0,39.2046783625731,5/1/2020,2020-05-01 16:00:00,122.0,5.0,WI,5851750.0
4254,C,18,1136.0,2285,45708.0,2303,,63.88949816373933,1.0123335976648837,46844,0,81.0,,4.555501189491977,33.0,,18.0,,5,46.0,2.5870747495880364,27.77777777777778,4.049295774647888,555.0,48.8556338028169,5/1/2020,2020-05-01 10:00:00,122.0,5.0,WV,1778070.0
4255,C,15,559.0,234,9136.0,249,,98.58471848683921,2.645386005908029,9695,0,13.0,56.0,2.2926678717869584,,,,,0,7.0,1.2345134694237467,0.0,1.2522361359570662,373.0,66.7262969588551,5/1/2020,2020-04-30 00:00:00,121.0,4.0,WY,567025.0
4256,C,0,355.0,0,18764.0,0,,48.36499083108765,0.0,19119,0,19.0,,2.5885488050441277,,,,,0,9.0,1.2261546971261659,0.0,2.535211267605634,252.0,70.98591549295776,4/30/2020,2020-04-30 15:00:00,121.0,4.0,AK,734002.0
4257,B,177,7019.0,6570,80177.0,6747,,142.99334639878418,3.6059014549914234,87196,33,,978.0,,,335.0,,195.0,24,269.0,5.480155318602785,13.559322033898304,3.8324547656361307,,,4/30/2020,2020-04-30 00:00:00,121.0,4.0,AL,4908620.0
4258,B,63,3255.0,2867,45124.0,2930,,107.1076011846002,2.073050345508391,48379,13,95.0,402.0,3.126028298782494,,,23.0,85.0,2,61.0,2.0072392234287593,3.1746031746031744,1.8740399385560675,1305.0,40.09216589861751,4/30/2020,2020-04-30 14:49:00,121.0,4.0,AR,3039000.0
4259,F,0,0.0,0,3.0,0,17.0,,0.0,3,0,,,,,,,,0,0.0,,0.0,0.0,,0.0,4/30/2020,2020-04-19 00:00:00,110.0,4.0,AS,55183.0
4260,A+,446,7648.0,2527,64138.0,2973,,103.65264437574625,6.044597200782274,71786,53,755.0,1937.0,10.232445934059678,311.0,,194.0,,16,320.0,4.336930727018672,3.587443946188341,4.184100418410042,1499.0,19.59989539748954,4/30/2020,2020-04-30 00:00:00,121.0,4.0,AZ,7378490.0
4261,B,2417,48917.0,19781,576420.0,22198,,122.48388106416276,6.0519561815336465,625337,0,4981.0,,12.471987480438184,1473.0,,,,95,1982.0,4.962754303599374,3.930492345883326,4.051761146431711,,,4/30/2020,2020-04-29 00:00:00,120.0,4.0,CA,39937500.0
4262,B,23,14758.0,1587,56301.0,1610,,252.46641450817975,0.39346303927958626,71059,11,966.0,2621.0,16.525447649742624,,,,,6,766.0,13.104029916876657,26.08695652173913,5.190405203957176,2415.0,16.364005962867598,4/30/2020,2020-04-28 00:00:00,119.0,4.0,CO,5845530.0
4263,C,933,27700.0,1382,69433.0,2315,,777.4172906586437,26.185210548177423,97133,0,1650.0,,46.308250165587076,,,,,89,2257.0,63.344073105290924,9.539121114683816,8.148014440433213,,,4/30/2020,2020-04-30 16:00:00,121.0,4.0,CT,3563080.0
4264,B,217,4323.0,633,15756.0,850,,599.8443152158982,30.110158779053876,20079,0,,,,,,,,19,224.0,31.081454223539485,8.755760368663594,5.181586860976174,660.0,15.267175572519085,4/30/2020,2020-04-30 00:00:00,121.0,4.0,DC,720687.0
4265,B,79,4734.0,203,17086.0,282,,481.6384252641432,8.037481114462889,21820,0,296.0,,30.115119112417908,,,,,6,210.0,21.365456127053246,7.59493670886076,4.435994930291509,1275.0,26.932826362484157,4/30/2020,2020-04-30 12:10:00,121.0,4.0,DE,982895.0
4266,C,497,33690.0,8420,348715.0,8917,1187.0,153.18510435138455,2.259809939526213,382405,171,,5795.0,,,,,,50,1290.0,5.865502659937253,10.06036217303823,3.829029385574354,,,4/30/2020,2020-04-30 09:44:00,121.0,4.0,FL,21993000.0
4267,A,583,26155.0,4522,122889.0,5105,,243.61732845260383,5.43027728877339,149044,100,,5156.0,,,1171.0,,,27,1120.0,10.4320935907825,4.631217838765009,4.282164022175492,,,4/30/2020,2020-04-30 14:25:00,121.0,4.0,GA,10736100.0
4268,F,1,146.0,260,1962.0,261,,,0.5925048141016145,2108,0,,,,,,,,0,5.0,,0.0,3.4246575342465753,131.0,89.72602739726028,4/30/2020,2020-04-30 09:15:00,121.0,4.0,GU,168775.0
4269,B,4,613.0,1018,30027.0,1022,,43.39239323560017,0.28314775357651006,30640,0,,69.0,,,,,,0,16.0,1.1325910143060403,0.0,2.6101141924959217,516.0,84.17618270799348,4/30/2020,2020-04-29 18:00:00,120.0,4.0,HI,1412690.0
4270,B,302,7145.0,1028,35522.0,1330,,224.69613346541504,9.497303331918172,42667,0,335.0,,10.535088133088038,121.0,,86.0,,14,162.0,5.094579933015709,4.635761589403973,2.2673198040587823,2697.0,37.74667599720084,4/30/2020,2020-04-29 12:00:00,120.0,4.0,IA,3179850.0
4271,C,32,1984.0,432,26862.0,464,,108.64327331668639,1.7523108599465547,28846,2,38.0,175.0,2.0808691461865334,,74.0,,,0,60.0,3.2855828623997896,0.0,3.024193548387097,1121.0,56.50201612903226,4/30/2020,2020-04-29 19:00:00,120.0,4.0,ID,1826160.0
4272,A,2563,52918.0,10637,216949.0,13200,,418.0035861829269,20.245345466322267,269867,0,4953.0,,39.12414986137112,1289.0,,785.0,,140,2355.0,18.602336548259437,5.462348809988295,4.4502815677085295,,,4/30/2020,2020-04-30 00:00:00,121.0,4.0,IL,12659700.0
4273,A+,653,17835.0,2795,77163.0,3448,,264.4043674531344,9.680743030383894,94998,0,1466.0,,21.733490478626017,549.0,,275.0,,49,1114.0,16.515080759337913,7.503828483920367,6.246145220072891,,,4/30/2020,2020-04-29 23:59:00,120.0,4.0,IN,6745350.0
4274,A,500,4238.0,1668,27388.0,2168,,145.6177242677882,17.180005222721586,31626,8,,523.0,,,201.0,,93.0,4,129.0,4.43244134746217,0.8,3.0438886267107126,272.0,6.4181217555450685,4/30/2020,2020-04-30 10:00:00,121.0,4.0,KS,2910360.0
4275,A,164,4539.0,1526,49562.0,1690,,100.87361573797307,3.6446955234693945,54101,28,325.0,1359.0,7.22271978736313,176.0,636.0,,,10,235.0,5.22258200009334,6.097560975609756,5.17735183961225,1668.0,36.74818241903503,4/30/2020,2020-04-29 17:00:00,120.0,4.0,KY,4499690.0
4276,B,341,28001.0,4400,133308.0,4741,,602.7968776236874,7.34094265453653,161309,0,1601.0,,34.465833401504355,,,231.0,,60,1862.0,40.08456077051912,17.595307917888565,6.64976250848184,17303.0,61.79422163494161,4/30/2020,2020-04-30 13:00:00,121.0,4.0,LA,4645180.0
4277,A,1940,62205.0,8089,213442.0,10029,,891.6234268841555,27.807241349654557,275647,184,3803.0,5942.0,54.51079322305994,1001.0,,,,157,3562.0,51.05638849869565,8.092783505154639,5.726227795193313,,,4/30/2020,2020-04-30 16:00:00,121.0,4.0,MA,6976600.0
4278,A,893,21742.0,2537,92617.0,3430,,357.41527374110655,14.679966859111772,114359,157,1711.0,4559.0,28.127013769249988,590.0,,,,58,1226.0,20.154131432554347,6.4949608062709965,5.638855671051421,1432.0,6.586330604360224,4/30/2020,2020-04-30 10:00:00,121.0,4.0,MD,6083120.0
4279,B,39,1095.0,0,19546.0,39,,81.36484889915961,2.8979261251755473,20641,4,35.0,170.0,2.6007029328498503,18.0,,8.0,,1,53.0,3.9382072983154877,2.564102564102564,4.840182648401827,631.0,57.62557077625571,4/30/2020,2020-04-30 11:45:00,121.0,4.0,ME,1345790.0
4280,A+,1017,47505.0,10571,168944.0,11588,,472.92185166749624,10.124440019910404,216449,0,2319.0,,23.086112493778,966.0,,760.0,,99,4434.0,44.14136386261822,9.734513274336283,9.333754341648248,8342.0,17.560256815072098,4/30/2020,2020-04-30 11:00:00,121.0,4.0,MI,10045000.0
4281,A,648,8116.0,3699,73349.0,4347,,142.3692302834579,11.367084921596936,81465,94,365.0,1044.0,6.402756167257532,130.0,358.0,,,24,343.0,6.01683661745023,3.7037037037037033,4.226219812715624,1829.0,22.535731887629375,4/30/2020,2020-04-29 17:00:00,120.0,4.0,MN,5700670.0
4282,A,137,7562.0,3391,73125.0,3528,,122.57528038163348,2.2206841328066367,80687,0,853.0,,13.826595367036942,,,141.0,,11,329.0,5.332883793382361,8.02919708029197,4.350700872784977,,,4/30/2020,2020-04-30 15:00:00,121.0,4.0,MO,6169270.0
4283,D,0,14.0,375,585.0,375,,,0.0,599,0,,,,,,,,0,2.0,,0.0,14.285714285714285,12.0,85.71428571428571,4/30/2020,2020-04-30 07:00:00,121.0,4.0,MP,57580.0
4284,B,246,6815.0,0,59525.0,246,,227.9828452526712,8.22946147207001,66340,49,639.0,1175.0,21.376527970133075,146.0,,72.0,,11,261.0,8.731257903293793,4.471544715447155,3.829787234042553,3413.0,50.08070432868672,4/30/2020,2020-04-29 19:00:00,120.0,4.0,MS,2989260.0
